user,location,source,place,created_at,geo_enabled,friends_count,text,retweet_count,retweeted_status,Sentiment
deeprana1007,,ISupportFarmers,,12-04-2021 02:41,FALSE,71,This is human rights violation. Beating a farmers because he was protecting women from BJP goons… https://t.co/jS0jelfnV6,0,FALSE,Positive
judge_rupinder,,ISupportFarmers,,12-04-2021 02:40,FALSE,56,"Police 'torturing' farmers in UP, Uttarakhand to stop them from joining protests: BKU
#DelhiPolice_TorturingFarmers… https://t.co/HiIpg9XZ9p",0,FALSE,Positive
jaggisandhu4,,Twitter for Android,,12-04-2021 02:40,TRUE,193,We just need more and more retweet #DelhiPolice_TorturingFarmers,0,FALSE,Positive
priyasharma084,,Twitter for Android,,12-04-2021 02:40,FALSE,14,"Currently these cheap things are happening in a democratic country to disturb a peaceful #KisanAndolan
by… https://t.co/8i2AXycTb8",0,FALSE,Positive
sandhu94717,,Twitter for Android,,12-04-2021 02:40,TRUE,1978,"अभी भी कोई शक़ है
@ECISVEEP

Morally corrupt democracy 
#DelhiPolice_TorturingFarmers https://t.co/pEXLmEmByI",6,FALSE,Negative
kuldeepkhaira22,"पटियाला, भारत",Twitter for Android,"Place(_api=<tweepy.api.API object at 0x0000017B1B495A90>, id='1dc2b546652c55dd', url='https://api.twitter.com/1.1/geo/id/1dc2b546652c55dd.json', place_type='admin', name='Punjab', full_name='Punjab, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000017B1B495A90>, type='Polygon', coordinates=[[[73.885375, 29.543882], [76.944121, 29.543882], [76.944121, 32.576396], [73.885375, 32.576396]]]), attributes={})",12-04-2021 02:40,TRUE,242,"Today hashtag
Retweet
#DelhiPolice_TorturingFarmers
#FarmersProtest https://t.co/TZXQKASirX
#DelhiPolice_TorturingFarmers",2,FALSE,Positive
jssaini54634980,,ISupportFarmers,,12-04-2021 02:40,FALSE,164,International organisations support Indians farmers: NYT carries full page declaration… https://t.co/dKQAHhfmEr,0,FALSE,Positive
VashistaMuthir1,,Twitter for Android,,12-04-2021 02:40,FALSE,26,Shameful to see such cruealities led by cops #DelhiPolice_TorturingFarmers,0,FALSE,Positive
MalikAvni,,Twitter for iPhone,,12-04-2021 02:40,TRUE,632,"Thank you for your support from San Fransisco! 

#FarmersProtest 
#DelhiPolice_TorturingFarmers https://t.co/XqBItNIGpG",3,FALSE,Positive
Manniepreet,,NoFoodNoFarmer,,12-04-2021 02:40,FALSE,192,"Police helping BJP goons in pelting stones toward farmers.
#DelhiPolice_TorturingFarmers
 The World is Watching https://t.co/nuaPTBuG6j",0,FALSE,Positive
KingKisshor,,Twitter for iPhone,,12-04-2021 02:40,FALSE,5,"@YoYoDavySingh @CPDelhi your Motto says 
         “Shanti Seva Nyaya”
 Think for few seconds, all that you are doin… https://t.co/EYcyl4A1qF",0,FALSE,Negative
surjeets3s,,Twitter for Android,,12-04-2021 02:40,FALSE,256,@AmanCha61983208 kyu tweet Retweet slowly hunde..#DelhiPolice_TorturingFarmers,0,FALSE,Negative
AmanCha61983208,india,Twitter for Android,,12-04-2021 02:40,FALSE,258,@surjeets3s Hun v 3 te show ho reha #DelhiPolice_TorturingFarmers https://t.co/SoA4FwwEXC,0,FALSE,Positive
KingKisshor,,Twitter for iPhone,,12-04-2021 02:40,FALSE,5,"@777sattiSingh @CPDelhi your Motto says 
         “Shanti Seva Nyaya”
 Think for few seconds, all that you are doin… https://t.co/2KaVNmMRZN",0,FALSE,Negative
SonnyJudge1,,NoFoodNoFarmer,,12-04-2021 02:40,FALSE,561,"Was just a trial, says Rakesh Tikait as farmers' blockade of KMP Expressway ends
#DelhiPolice_TorturingFarmers
 I S… https://t.co/MSJlPfjxXy",2,FALSE,Positive
karanB698,"Brampton, Ontario",Twitter for iPhone,,12-04-2021 02:40,FALSE,28,What was the fault of those people who were beaten by delhi police on different time.. we want justice we want farm… https://t.co/7DwAogXaGn,0,FALSE,Positive
NikhilPatidarr,"Bhopal, India",Twitter for Android,,12-04-2021 02:40,TRUE,176,"#DelhiPolice_TorturingFarmers
@HansrajMeena

56inch. Farmer giving msg to 5.6inch #PmModi Government💥👑😎!

Jai Jawan… https://t.co/5H3D3Tl7xN",2,FALSE,Positive
YoYoDavySingh,"Sacramento, CA",Twitter Web App,,12-04-2021 02:40,TRUE,205,"Once there was a time when police was police and not ""sarkari gunde""

#DelhiPolice_TorturingFarmers https://t.co/yl1vaQc6fR",5,FALSE,Positive
SukheetJataana,Canada,NoFoodNoFarmer,,12-04-2021 02:40,FALSE,494,The hospitals around Delhi have seen a surge in emergency cases and 80% of those are poor farmers facing the tortur… https://t.co/G1BLIrvrt4,0,FALSE,Negative
ArshVir16203826,,Twitter for iPhone,,12-04-2021 02:40,FALSE,21,"'Shameful' &amp; 'Disgusting' act by Delhi Police!

How obnoxious can Modi govt be??

Torturing &amp; thrashing the youth i… https://t.co/eXzGC3EjCo",0,FALSE,Negative
farmer3630,,Twitter for Android,,12-04-2021 02:40,TRUE,983,"No farmers No Food
#DelhiPolice_TorturingFarmers https://t.co/gT3Dm9gX2Q",4,FALSE,Positive
NauNihal2018,,ISupportFarmers,,12-04-2021 02:40,FALSE,71,"Police silencing the farmers by torturing them.
#DelhiPolice_TorturingFarmers
 Farmers protest peacefully https://t.co/tWEzCL6wNg",0,FALSE,Positive
PSGrewal2,"Brampton, Ontario",Twitter for Android,,12-04-2021 02:40,TRUE,975,"Unfortunately, many people are waking up now because of Lakha Sidhana's brother being tortured, but this has been g… https://t.co/ayRCkP7ttf",6,FALSE,Positive
IamProudPunjabi,Punjab,Twitter for Android,,12-04-2021 02:40,FALSE,530,"Farmers don't get any sick leave or vacation.  Their job requires 24/7 availability 
#DelhiPolice_TorturingFarmers https://t.co/UND1uMOr4l",0,FALSE,Negative
PSGrewal2,"Brampton, Ontario",Twitter for Android,,12-04-2021 02:40,TRUE,975,"Now, he's carrying his family legacy by siding with current anti-Sikh forces (Indian government and law enforcement… https://t.co/bXY5kKnxvo",6,FALSE,Positive
sartajjeevan,,Twitter for iPhone,,12-04-2021 02:39,TRUE,131,Have a great day #DelhiPolice_TorturingFarmers https://t.co/s9fxL7IwxZ,0,FALSE,Positive
sandhulandlord1,Punjab,Twitter for iPhone,,12-04-2021 02:39,FALSE,166,"State Sponsored Terrorism is the major threat to the liberty of citizens.
#DelhiPolice_TorturingFarmers",2,FALSE,Positive
rajasthani03,,ISupportFarmers,,12-04-2021 02:39,FALSE,23,"BJP goons pelting stones on farmers in presence of Delhi police. Shame Delhi police.
#DelhiPolice_TorturingFarmers… https://t.co/u6i5673oY4",0,FALSE,Positive
Musleuddin17,"Jharkhand, India",Twitter for Android,,12-04-2021 02:39,TRUE,1480,"'Shameful' &amp; 'Disgusting' act by Delhi Police!

How obnoxious can Modi govt be??

Torturing &amp; thrashing the youth i… https://t.co/s2xJc4gZ5k",0,FALSE,Negative
sartajjeevan,,Twitter for iPhone,,12-04-2021 02:39,TRUE,131,Re tweet #DelhiPolice_TorturingFarmers https://t.co/ReA2L0G8pM,0,FALSE,Positive
singh0maninder,,Twitter for iPhone,,12-04-2021 02:39,FALSE,78,Delhi police is treating farmers like separatist police in our country is always heavily influenced by politicians… https://t.co/QPw1Vswph1,0,FALSE,Negative
BhagwantSandh12,,ISupportFarmers,,12-04-2021 02:39,FALSE,94,"Delhi continue to arrest and harass the peaceful protesters. This must stop. 
#DelhiPolice_TorturingFarmers
 Inquil… https://t.co/PnwlnTw1vS",0,FALSE,Positive
with_kaur,,Twitter for iPhone,,12-04-2021 02:39,FALSE,1470,@Sandhu__Aman Very good morning dear #DelhiPolice_TorturingFarmers #FarmersProtest,1,FALSE,Positive
imgurjantvirk,singhu border,Twitter for Android,,12-04-2021 02:39,TRUE,386,"farmers don’t just work till the sun goes down,they work till the job gets done

#DelhiPolice_TorturingFarmers https://t.co/mibxxbiEMp",2,FALSE,Positive
indianproud12,India,Twitter for iPhone,,12-04-2021 02:39,FALSE,357,"They really think we’re all not on the same team? 😂

#DelhiPolice_TorturingFarmers #FarmersProtest https://t.co/7WNqQrwDAS",0,FALSE,Positive
I_Mal_Ko,India,IFTTT,,12-04-2021 02:39,FALSE,878,Delhi Police arrested some farmers while they were shopping for groceries. False charges being imposed on them.… https://t.co/RO74j7KJdz,0,FALSE,Negative
loyal90901246,,Twitter for iPhone,,12-04-2021 02:39,FALSE,467,World must condemn @AmitShah &amp; @DelhiPolice for gross #HumanRightsViolations &amp; criminal torture of innocent farmers… https://t.co/h0IOk9ITLN,0,FALSE,Positive
_jaggicheema,,Twitter for iPhone,,12-04-2021 02:39,FALSE,503,"How do you explain this picture!

#DelhiPolice_TorturingFarmers https://t.co/zRlE3EFz8B",0,FALSE,Positive
kiranjattsandhu,"Portage, MI",ISupportFarmers,,12-04-2021 02:39,FALSE,69,Modi/Shah are killing democracy by misusing Delhi and Haryana police to arrest the farmer protestors.… https://t.co/xAVtRaXsOF,1,FALSE,Negative
NikhilPatidarr,"Bhopal, India",Twitter for Android,,12-04-2021 02:39,TRUE,176,"#DelhiPolice_TorturingFarmers
One Of the Biggest Scam💔!
In Indian History.. #farmBills!

#Modi_Sold_Farmers 👇✅ https://t.co/MHUQdkCmZL",0,FALSE,Positive
kaurraman00,,ISupportFarmers,,12-04-2021 02:39,FALSE,152,The hospitals around Delhi have seen a surge in emergency cases and 80% of those are poor farmers facing the tortur… https://t.co/ZjxM5JoFYe,0,FALSE,Negative
loyal90901246,,Twitter for iPhone,,12-04-2021 02:39,FALSE,467,World must condemn @AmitShah &amp; @DelhiPolice for gross #HumanRightsViolations &amp; criminal torture of innocent farmers… https://t.co/L4W845LaU7,0,FALSE,Positive
HryTweet_,India,Twitter for Android,,12-04-2021 02:39,TRUE,4853,BJP goons throwing stones at farmers with Delhi police just standing and watching from behind. Shame Delhi police… https://t.co/ANGnI16T6n,2,FALSE,Negative
deeprana1007,,ISupportFarmers,,12-04-2021 02:39,FALSE,71,Delhi police is beating farmers. Farmers are peacefully protesting for their demands to be heard.… https://t.co/EVSmLDuR3p,0,FALSE,Positive
sartajjeevan,,Twitter for iPhone,,12-04-2021 02:39,TRUE,131,How does this happen? #DelhiPolice_TorturingFarmers https://t.co/zF9HVk9HDy,0,FALSE,Positive
judge_rupinder,,ISupportFarmers,,12-04-2021 02:38,FALSE,56,"Haryana and Delhi police continue to arrest peaceful farmer protestors. 
https://t.co/obtouMAue9… https://t.co/Den5I7L33O",3,FALSE,Positive
shergil190,Canada,Twitter for iPhone,,12-04-2021 02:38,FALSE,47,"Even after facing police brutality, this elderly Sikh will still stand up for the rights of farmers!… https://t.co/n1k2GPnWHt",1,FALSE,Positive
Navneet_Batth,,Twitter for Android,,12-04-2021 02:38,FALSE,125,"DELHI police stop detaining and torturing farmers.
#DelhiPolice_TorturingFarmers https://t.co/yED0KvO5l3",1,FALSE,Positive
harp1619,Panjab,Twitter for Android,,12-04-2021 02:38,TRUE,88,Stop human rights violation #DelhiPolice_TorturingFarmers,2,FALSE,Positive
Amandee37040493,,Twitter for Android,,12-04-2021 02:38,FALSE,105,"Today Hashtag 
Retweet 

#DelhiPolice_TorturingFarmers https://t.co/N2Hyn0Q5XM https://t.co/vWm18x8wUw",3,FALSE,Positive
Sandhu__Aman,"Punjab, India",Twitter for Android,,12-04-2021 02:38,FALSE,226,"good morning 

#DelhiPolice_TorturingFarmers",5,FALSE,Positive
jssaini54634980,,ISupportFarmers,,12-04-2021 02:38,FALSE,164,"Hospitalised farmer alleges torture by Sathankulam cops

#DelhiPolice_TorturingFarmers
 I support farmers! https://t.co/vWXBuUY92O",0,FALSE,Positive
karanB698,"Brampton, Ontario",Twitter for iPhone,,12-04-2021 02:38,FALSE,28,We got one of the most mindless nd shameless PM IN the history of India.. shame on u modi..#DelhiPolice_TorturingFarmers,2,FALSE,Positive
Manniepreet,,NoFoodNoFarmer,,12-04-2021 02:38,FALSE,192,"Farmers sitting on the highway carrying the KMP highway closed, trolleys, mattresses and cots.… https://t.co/PKS19ogekY",5,FALSE,Negative
kuldeepkhaira22,"पटियाला, भारत",Twitter for Android,"Place(_api=<tweepy.api.API object at 0x0000017B1B495A90>, id='1dc2b546652c55dd', url='https://api.twitter.com/1.1/geo/id/1dc2b546652c55dd.json', place_type='admin', name='Punjab', full_name='Punjab, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000017B1B495A90>, type='Polygon', coordinates=[[[73.885375, 29.543882], [76.944121, 29.543882], [76.944121, 32.576396], [73.885375, 32.576396]]]), attributes={})",12-04-2021 02:38,TRUE,242,"Today hashtag Retweet
#DelhiPolice_TorturingFarmers
#FarmersProtest",6,FALSE,Positive
sartajjeevan,,Twitter for iPhone,,12-04-2021 02:38,TRUE,131,Shame on you Delhi police #DelhiPolice_TorturingFarmers https://t.co/D819OqAvuQ,3,FALSE,Positive
harp1619,Panjab,Twitter for Android,,12-04-2021 02:38,TRUE,88,"Keep supporting
#DelhiPolice_TorturingFarmers",4,FALSE,Positive
loyal90901246,,Twitter for iPhone,,12-04-2021 02:38,FALSE,467,World must condemn @AmitShah &amp; @DelhiPolice for gross #HumanRightsViolations &amp; criminal torture of innocent farmers… https://t.co/lqwvZ9F6JF,3,FALSE,Positive
SonnyJudge1,,NoFoodNoFarmer,,12-04-2021 02:38,FALSE,561,"Police silencing the farmers by torturing them.
#DelhiPolice_TorturingFarmers
 I Support Farmers! https://t.co/d8e6fBgkx8",12,FALSE,Positive
Inderji42720445,,Twitter for Android,,12-04-2021 02:38,FALSE,309,@indijaswaloye “There is no greater tyranny than that which is perpetrated under the shield of the law and in the n… https://t.co/sqAYpB5jKX,6,FALSE,Negative
with_kaur,,Twitter for iPhone,,12-04-2021 02:38,FALSE,1470,@kdhanjal12 My favorite #DelhiPolice_TorturingFarmers #FarmersProtest,5,FALSE,Positive
loyal90901246,,Twitter for iPhone,,12-04-2021 02:38,FALSE,467,World must condemn @AmitShah &amp; @DelhiPolice for gross #HumanRightsViolations &amp; criminal torture of innocent farmers… https://t.co/gj5rRSk8qG,3,FALSE,Positive
vishant2627,"karnal, India",Twitter for Android,,12-04-2021 02:38,FALSE,115,"True
#DelhiPolice_TorturingFarmers",3,FALSE,Positive
SukheetJataana,Canada,NoFoodNoFarmer,,12-04-2021 02:38,FALSE,494,"The Government is not interested in stopping torture by the police
#DelhiPolice_TorturingFarmers
 Chardi Kala !! https://t.co/FntY4eB2zP",5,FALSE,Negative
Sukhdhillonben1,,Twitter for iPhone,,12-04-2021 02:38,FALSE,113,#DelhiPolice_TorturingFarmers #FarmersProtest @UN @JoeBiden  @BBCWorld @JustinTrudeau @UNHumanRights @CNN @fox Indi… https://t.co/tilkhKigxJ,8,FALSE,Positive
NauNihal2018,,ISupportFarmers,,12-04-2021 02:38,FALSE,71,"Peaceful protesters scare Delhi Police. 
#DelhiPolice_TorturingFarmers
 Farmers protest peacefully https://t.co/MYllI60Dlv",7,FALSE,Positive
Ranbir78614022,,Twitter for Android,,12-04-2021 02:38,FALSE,417,"Shamefull and disgusting act by delhi police.
#DelhiPolice_TorturingFarmers https://t.co/8FvPeKHhB0",19,FALSE,Negative
sartajjeevan,,Twitter for iPhone,,12-04-2021 02:38,TRUE,131,I stand with farmers #DelhiPolice_TorturingFarmers https://t.co/YOKO9atYOX,0,FALSE,Positive
rajasthani03,,ISupportFarmers,,12-04-2021 02:37,FALSE,23,"Peaceful protesters scare Delhi Police. 
#DelhiPolice_TorturingFarmers
 Sad for democratic country https://t.co/iGkVfWfPC7",0,FALSE,Negative
loyal90901246,,Twitter for iPhone,,12-04-2021 02:37,FALSE,467,World must condemn @AmitShah &amp; @DelhiPolice for gross #HumanRightsViolations &amp; criminal torture of innocent farmers… https://t.co/Ta8e7PXouc,0,FALSE,Positive
BhagwantSandh12,,ISupportFarmers,,12-04-2021 02:37,FALSE,94,"Hospitalised farmer alleges torture by Sathankulam cops

#DelhiPolice_TorturingFarmers
 Inquilab zindabaad!!!!!! https://t.co/DZEnGiJcDP",0,FALSE,Positive
surjeets3s,,Twitter for Android,,12-04-2021 02:37,FALSE,256,@AmanCha61983208 hun 4 te..#DelhiPolice_TorturingFarmers,0,FALSE,Positive
kiranjattsandhu,"Portage, MI",ISupportFarmers,,12-04-2021 02:37,FALSE,69,"Peaceful protesters scare Delhi Police. 
#DelhiPolice_TorturingFarmers
 Support farmers!!!!!!! https://t.co/Vgy7xgUlHy",0,FALSE,Positive
loyal90901246,,Twitter for iPhone,,12-04-2021 02:37,FALSE,467,World must condemn @AmitShah &amp; @DelhiPolice for gross #HumanRightsViolations &amp; criminal torture of innocent farmers… https://t.co/2TAovKCBlP,0,FALSE,Positive
RajDhanda17,"Vancouver, British Columbia",Twitter for iPhone,,12-04-2021 02:37,TRUE,1730,No farmers no food #DelhiPolice_TorturingFarmers,2,FALSE,Positive
Vishvendra32,,Twitter for Android,,12-04-2021 02:37,FALSE,1273,All the farmers are indeed a very truthful and hard worker. We should respect their work because whatever we eat th… https://t.co/lXBo8XqeR0,1,FALSE,Positive
karanB698,"Brampton, Ontario",Twitter for iPhone,,12-04-2021 02:37,FALSE,28,Modi its not over yet.. we ll fight until we will.. win...This fight ll b continuous #DelhiPolice_TorturingFarmers,0,FALSE,Positive
kaurraman00,,ISupportFarmers,,12-04-2021 02:37,FALSE,152,"The Government is not interested in stopping torture by the police
#DelhiPolice_TorturingFarmers
 Farmers against i… https://t.co/DgKzMo0TuM",0,FALSE,Negative
ChetanR11012611,,Twitter Web App,,12-04-2021 02:37,FALSE,0,"SC registers suo motu case against Police action on farmers
In an open letter written by Punjab University students… https://t.co/gVd0DQfEmB",0,FALSE,Positive
ghumman,India,Twitter for Android,,12-04-2021 02:37,FALSE,575,"Farmer are backbone of India
#DelhiPolice_TorturingFarmers",2,FALSE,Positive
deeprana1007,,ISupportFarmers,,12-04-2021 02:37,FALSE,71,"Riot police attempt to clear farmers from Delhi protest camp
#DelhiPolice_TorturingFarmers
 Support Farmers https://t.co/taSH3vB1CC",0,FALSE,Positive
loyal90901246,,Twitter for iPhone,,12-04-2021 02:37,FALSE,467,@HitpalBatth8 World must condemn @AmitShah &amp; @DelhiPolice for gross #HumanRightsViolations… https://t.co/ovWWfLQaG5,0,FALSE,Positive
RajDhanda17,"Vancouver, British Columbia",Twitter for iPhone,,12-04-2021 02:36,TRUE,1730,Keep fighting we Born to fight born to win. #DelhiPolice_TorturingFarmers,44,FALSE,Positive
judge_rupinder,,ISupportFarmers,,12-04-2021 02:36,FALSE,56,"Delhi police beating and torturing farmers on behest of BJP
#DelhiPolice_TorturingFarmers
 I support farmers!!! https://t.co/X8jn1gVOX7",8,FALSE,Positive
INDIAN_VILLAZER,"HR-08, JAT-LAND, HARYANA",Twitter for Android,"Place(_api=<tweepy.api.API object at 0x0000017B1B495A90>, id='44332d1f271dee38', url='https://api.twitter.com/1.1/geo/id/44332d1f271dee38.json', place_type='admin', name='Haryana', full_name='Haryana, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000017B1B495A90>, type='Polygon', coordinates=[[[74.474584, 27.650638], [77.605106, 27.650638], [77.605106, 30.926706], [74.474584, 30.926706]]]), attributes={})",12-04-2021 02:36,TRUE,963,We r farmers &amp; if we r determined thn we r determined whether it is to feed the nation or to fight wth our own rule… https://t.co/sJdEHSzZlH,1,FALSE,Positive
rnshahnawaz,,Twitter for Android,,12-04-2021 02:36,TRUE,80,"I stand with farmers. 
#FarmersProtest
#DelhiPolice_TorturingFarmers https://t.co/QQFhMCDKT8",2,FALSE,Positive
_ManikGoyal,"Helsinki, Finland",Twitter for iPhone,,12-04-2021 02:36,FALSE,543,@GarvitS45819994 @capt_amarinder @Monica_Gill1 @aartic02 @updeshkb @Davinder8107 @Jazz_backup @BloggedbySP… https://t.co/IUEGDedu6Q,2,FALSE,Positive
